sample	contig	coverage
bc2127	contig_1531	5.12512
bc2127	contig_876	2.76764
bc2127	contig_835	2.88879
bc2127	contig_561	4.87725
bc2127	contig_520	4.45554
bc2127	contig_1888	7.71492
bc2127	contig_1847	5.87642
bc2127	contig_1806	6.56821
bc2127	contig_1573	4.84921
bc2127	contig_1532	2.60061
bc2127	contig_877	4.63311
bc2127	contig_836	2.588
bc2127	contig_562	7.09894
bc2127	contig_521	2.65395
bc2127	contig_1889	4.60888
bc2127	contig_1848	6.63455
bc2127	contig_1807	3.91622
bc2127	contig_1574	6.41295
bc2127	contig_1533	3.1503
bc2127	contig_878	5.5382
bc2127	contig_563	4.81341
bc2127	contig_522	2.9938
bc2127	contig_1849	4.3116
bc2127	contig_1808	3.61468
bc2127	contig_1575	4.47313
bc2127	contig_1534	6.13227
bc2127	contig_1260	3.92636
bc2127	contig_879	4.0124
bc2127	contig_838	4.50697
bc2127	contig_564	2.50999
bc2127	contig_523	2.58009
bc2127	contig_290	2.59097
bc2127	contig_1809	4.70937
bc2127	contig_1576	2.52505
bc2127	contig_1535	4.42502
bc2127	contig_1261	3.23199
bc2127	contig_1220	2.72995
bc2127	contig_839	4.25935
bc2127	contig_565	4.32278
bc2127	contig_524	3.53199
bc2127	contig_291	5.36391
bc2127	contig_250	3.26052
bc2127	contig_1577	4.29067
bc2127	contig_1262	3.08518
bc2127	contig_1221	3.6661
bc2127	contig_566	14.5141
bc2127	contig_525	2.78447
bc2127	contig_292	7.33204
bc2127	contig_251	8.42856
bc2127	contig_210	3.66817
bc2127	contig_1578	2.99196
bc2127	contig_1537	2.97456
bc2127	contig_1263	4.25416
bc2127	contig_1222	3.22716
bc2127	contig_567	13.8671
bc2127	contig_526	3.80095
bc2127	contig_293	9.69365
bc2127	contig_252	3.04877
bc2127	contig_211	4.17553
bc2127	contig_1579	3.16015
bc2127	contig_1538	3.20275
bc2127	contig_1264	3.79693
bc2127	contig_1223	4.52596
bc2127	contig_568	2.6732
bc2127	contig_527	4.83581
bc2127	contig_294	3.28618
bc2127	contig_253	3.62192
bc2127	contig_212	3.29281
bc2127	contig_1539	4.33754
bc2127	contig_1265	2.85176
bc2127	contig_1224	5.11654
bc2127	contig_569	3.04593
bc2127	contig_528	3.63732
bc2127	contig_295	7.85477
bc2127	contig_254	5.44049
bc2127	contig_213	8.17765
bc2127	contig_1266	2.87265
bc2127	contig_1225	4.31873
bc2127	contig_529	3.52188
bc2127	contig_296	3.92113
bc2127	contig_255	3.42406
bc2127	contig_214	3.39662
bc2127	contig_1267	2.8498
bc2127	contig_1226	3.81886
bc2127	contig_297	2.81862
bc2127	contig_256	2.36919
bc2127	contig_215	2.98627
bc2127	contig_1268	2.52358
bc2127	contig_1227	6.40858
bc2127	contig_298	2.4816
bc2127	contig_257	4.60696
bc2127	contig_1269	3.3562
bc2127	contig_1228	3.46969
bc2127	contig_299	3.1514
bc2127	contig_258	3.16951
bc2127	contig_217	7.8747
bc2127	contig_1229	4.69943
bc2127	contig_259	2.96594
bc2127	contig_218	8.74435
bc2127	contig_219	4.85422
bc2127	contig_1960	3.23385
bc2127	contig_990	2.81682
bc2127	contig_1961	4.01111
bc2127	contig_1920	15.2971
bc2127	contig_950	3.40546
bc2127	contig_1962	4.44387
bc2127	contig_1921	4.81676
bc2127	contig_951	3.58084
bc2127	contig_910	2.75549
bc2127	contig_70	3.16483
bc2127	contig_1963	5.29975
bc2127	contig_1922	5.12247
bc2127	contig_993	2.61472
bc2127	contig_952	4.80519
bc2127	contig_911	4.40078
bc2127	contig_71	23.7538
bc2127	contig_30	4.1623
bc2127	contig_1964	51.1636
bc2127	contig_1923	3.55433
bc2127	contig_1690	4.10253
bc2127	contig_994	3.71846
bc2127	contig_912	3.87072
bc2127	contig_72	3.90454
bc2127	contig_31	9.05197
bc2127	contig_1965	3.56851
bc2127	contig_1924	5.31278
bc2127	contig_1691	2.94916
bc2127	contig_1650	5.09601
bc2127	contig_995	2.84845
bc2127	contig_954	80.5546
bc2127	contig_913	3.75867
bc2127	contig_73	2.49603
bc2127	contig_680	3.28279
bc2127	contig_32	5.46544
bc2127	contig_1966	5.72609
bc2127	contig_1925	3.46673
bc2127	contig_1692	5.03012
bc2127	contig_1651	2.35517
bc2127	contig_1610	3.36849
bc2127	contig_996	3.60479
bc2127	contig_955	3.01366
bc2127	contig_914	2.80604
bc2127	contig_74	8.92476
bc2127	contig_681	2.6158
bc2127	contig_640	3.30442
bc2127	contig_33	4.24496
bc2127	contig_1967	4.6106
bc2127	contig_1926	4.66816
bc2127	contig_1693	4.4022
bc2127	contig_1652	3.28853
bc2127	contig_1611	3.94962
bc2127	contig_997	3.34114
bc2127	contig_956	3.05648
bc2127	contig_915	4.97392
bc2127	contig_75	3.56517
bc2127	contig_682	3.69514
bc2127	contig_641	3.42028
bc2127	contig_600	3.33351
bc2127	contig_1968	2.8765
bc2127	contig_1927	7.58724
bc2127	contig_1694	2.59303
bc2127	contig_1653	4.76492
bc2127	contig_1612	3.52658
bc2127	contig_998	3.44035
bc2127	contig_957	7.39106
bc2127	contig_916	4.16586
bc2127	contig_76	3.58073
bc2127	contig_683	5.91185
bc2127	contig_642	4.17392
bc2127	contig_601	2.74672
bc2127	contig_35	11.2594
bc2127	contig_1969	6.59138
bc2127	contig_1928	2.60748
bc2127	contig_1695	2.33974
bc2127	contig_1654	2.8982
bc2127	contig_1613	2.61664
bc2127	contig_1380	3.25606
bc2127	contig_999	3.65122
bc2127	contig_958	8.17906
bc2127	contig_917	3.66414
bc2127	contig_684	2.57819
bc2127	contig_643	4.54788
bc2127	contig_602	8.73035
bc2127	contig_36	10.2923
bc2127	contig_1929	5.66861
bc2127	contig_1696	2.99795
bc2127	contig_1655	4.40006
bc2127	contig_1614	2.38086
bc2127	contig_1381	3.07477
bc2127	contig_1340	3.81869
bc2127	contig_959	4.02947
bc2127	contig_918	3.51333
bc2127	contig_78	11.1424
bc2127	contig_685	2.26456
bc2127	contig_644	5.25917
bc2127	contig_603	2.79273
bc2127	contig_370	5.22374
bc2127	contig_37	10.9332
bc2127	contig_1697	3.60971
bc2127	contig_1656	6.91934
bc2127	contig_1615	3.03928
bc2127	contig_1382	3.35001
bc2127	contig_1341	2.7257
bc2127	contig_1300	3.58325
bc2127	contig_919	2.64693
bc2127	contig_79	4.27809
bc2127	contig_686	3.92879
bc2127	contig_645	3.89528
bc2127	contig_604	3.6866
bc2127	contig_38	3.83387
bc2127	contig_371	5.94706
bc2127	contig_330	8.78764
bc2127	contig_1698	4.57553
bc2127	contig_1657	2.5384
bc2127	contig_1616	2.70372
bc2127	contig_1383	2.71628
bc2127	contig_1342	3.50954
bc2127	contig_1301	3.74196
bc2127	contig_687	3.14642
bc2127	contig_605	9.48759
bc2127	contig_39	3.21627
bc2127	contig_372	5.49158
bc2127	contig_331	3.60745
bc2127	contig_1699	3.92119
bc2127	contig_1658	3.35991
bc2127	contig_1617	2.83223
bc2127	contig_1384	3.41403
bc2127	contig_1343	3.00908
bc2127	contig_1302	3.94073
bc2127	contig_688	3.75721
bc2127	contig_647	3.14617
bc2127	contig_606	4.38358
bc2127	contig_373	5.97158
bc2127	contig_332	31.9286
bc2127	contig_1659	5.50339
bc2127	contig_1618	2.63494
bc2127	contig_1385	7.07965
bc2127	contig_1344	5.04944
bc2127	contig_1070	3.52709
bc2127	contig_1303	2.97636
bc2127	contig_689	3.91641
bc2127	contig_648	3.02403
bc2127	contig_607	3.01874
bc2127	contig_374	5.37153
bc2127	contig_333	2.72225
bc2127	contig_1619	4.61165
bc2127	contig_1386	6.04743
bc2127	contig_1345	6.38907
bc2127	contig_1071	2.64649
bc2127	contig_1304	4.7482
bc2127	contig_1030	2.65711
bc2127	contig_649	2.50236
bc2127	contig_608	4.36287
bc2127	contig_375	5.56443
bc2127	contig_334	4.7928
bc2127	contig_1387	2.84685
bc2127	contig_1346	3.33452
bc2127	contig_1072	3.28115
bc2127	contig_1305	2.5936
bc2127	contig_1031	4.7501
bc2127	contig_609	4.13907
bc2127	contig_376	4.80691
bc2127	contig_335	10.5236
bc2127	contig_1388	5.47664
bc2127	contig_1347	3.51902
bc2127	contig_1073	4.16691
bc2127	contig_1306	2.73626
bc2127	contig_1032	3.84997
bc2127	contig_377	5.15088
bc2127	contig_336	3.40578
bc2127	contig_1389	2.59544
bc2127	contig_1348	3.00999
bc2127	contig_1074	2.76071
bc2127	contig_1307	3.86338
bc2127	contig_1033	3.98317
bc2127	contig_378	2.8554
bc2127	contig_337	3.80231
bc2127	contig_1349	2.63476
bc2127	contig_1075	2.5374
bc2127	contig_1308	3.64434
bc2127	contig_1034	4.73935
bc2127	contig_379	4.97642
bc2127	contig_338	3.20494
bc2127	contig_1076	3.27538
bc2127	contig_1309	3.1811
bc2127	contig_1035	5.41321
bc2127	contig_339	3.07806
bc2127	contig_1077	2.66536
bc2127	contig_1036	3.65073
bc2127	contig_1078	3.99908
bc2127	contig_1037	2.58409
bc2127	contig_1079	2.85867
bc2127	contig_1038	3.18094
bc2127	contig_1039	4.93363
bc2127	contig_2030	6.08488
bc2127	contig_2031	6.6655
bc2127	contig_2032	21.655
bc2127	contig_2033	2.84498
bc2127	contig_2034	2.37819
bc2127	contig_2035	6.22954
bc2127	contig_2036	3.67637
bc2127	contig_2037	3.89783
bc2127	contig_2038	4.42469
bc2127	contig_2039	8.89523
bc2128	contig_1770	2.60641
bc2128	contig_1771	4.54101
bc2128	contig_1730	3.42621
bc2128	contig_760	10.5645
bc2128	contig_1772	2.18753
bc2128	contig_1731	3.97978
bc2128	contig_761	3.09237
bc2128	contig_720	3.31111
bc2128	contig_1773	3.18956
bc2128	contig_1732	2.4209
bc2128	contig_762	5.18201
bc2128	contig_721	9.60312
bc2128	contig_1774	4.09081
bc2128	contig_1733	3.68908
bc2128	contig_763	6.75075
bc2128	contig_722	6.09335
bc2128	contig_1775	3.22839
bc2128	contig_1734	2.67398
bc2128	contig_1460	2.76904
bc2128	contig_764	3.70948
bc2128	contig_723	4.07926
bc2128	contig_490	2.61721
bc2128	contig_1776	3.93223
bc2128	contig_1735	4.57862
bc2128	contig_1461	2.79679
bc2128	contig_1420	3.31244
bc2128	contig_765	3.63634
bc2128	contig_724	4.47177
bc2128	contig_491	7.45074
bc2128	contig_450	3.5036
bc2128	contig_1777	3.74275
bc2128	contig_1736	4.05397
bc2128	contig_1462	5.40165
bc2128	contig_1421	6.20247
bc2128	contig_766	3.30735
bc2128	contig_725	3.6939
bc2128	contig_451	5.24354
bc2128	contig_410	5.41013
bc2128	contig_1778	2.85831
bc2128	contig_1737	7.90543
bc2128	contig_1463	2.55641
bc2128	contig_1422	11.697
bc2128	contig_767	3.18068
bc2128	contig_726	4.12806
bc2128	contig_452	3.72902
bc2128	contig_411	7.42087
bc2128	contig_1779	5.84928
bc2128	contig_1738	2.71408
bc2128	contig_1464	4.00445
bc2128	contig_1423	5.75165
bc2128	contig_1190	3.33968
bc2128	contig_768	4.02728
bc2128	contig_727	3.318
bc2128	contig_412	4.27438
bc2128	contig_1739	3.80062
bc2128	contig_1465	6.14153
bc2128	contig_1424	4.83281
bc2128	contig_1150	5.87921
bc2128	contig_1191	3.17388
bc2128	contig_769	4.11696
bc2128	contig_728	5.65559
bc2128	contig_495	4.38654
bc2128	contig_413	5.37737
bc2128	contig_180	21.604
bc2128	contig_1466	2.51302
bc2128	contig_1425	3.4297
bc2128	contig_1151	2.23029
bc2128	contig_1110	2.44145
bc2128	contig_1192	6.55256
bc2128	contig_729	4.73284
bc2128	contig_414	5.19651
bc2128	contig_181	7.05493
bc2128	contig_1467	6.03016
bc2128	contig_1426	4.54023
bc2128	contig_140	8.95949
bc2128	contig_1152	6.35067
bc2128	contig_1111	3.53304
bc2128	contig_497	3.84928
bc2128	contig_456	8.63482
bc2128	contig_415	4.94479
bc2128	contig_182	2.28985
bc2128	contig_1468	3.96974
bc2128	contig_1427	3.13304
bc2128	contig_141	8.46961
bc2128	contig_100	9.36019
bc2128	contig_1153	2.64349
bc2128	contig_1112	5.10989
bc2128	contig_1194	8.00357
bc2128	contig_498	4.92023
bc2128	contig_457	3.37997
bc2128	contig_416	6.99631
bc2128	contig_183	3.76322
bc2128	contig_1469	3.30792
bc2128	contig_1428	4.9065
bc2128	contig_142	8.55594
bc2128	contig_101	8.86635
bc2128	contig_1154	4.21692
bc2128	contig_1113	3.40905
bc2128	contig_1195	8.08353
bc2128	contig_499	4.3548
bc2128	contig_458	6.83352
bc2128	contig_417	2.86402
bc2128	contig_184	3.87905
bc2128	contig_1429	4.19003
bc2128	contig_102	4.47731
bc2128	contig_1155	4.54287
bc2128	contig_1114	3.68333
bc2128	contig_1196	11.148
bc2128	contig_459	5.69763
bc2128	contig_418	8.12113
bc2128	contig_185	2.20477
bc2128	contig_144	8.08545
bc2128	contig_103	3.59017
bc2128	contig_1156	4.20055
bc2128	contig_1115	3.02706
bc2128	contig_1197	4.5244
bc2128	contig_419	6.62379
bc2128	contig_186	5.76942
bc2128	contig_145	8.67508
bc2128	contig_104	7.15446
bc2128	contig_1157	6.1383
bc2128	contig_1116	6.23568
bc2128	contig_1198	4.4059
bc2128	contig_187	19.4125
bc2128	contig_146	8.94466
bc2128	contig_105	2.36752
bc2128	contig_1158	3.61782
bc2128	contig_1117	3.02858
bc2128	contig_1199	3.03597
bc2128	contig_188	5.19259
bc2128	contig_147	8.23044
bc2128	contig_106	5.2206
bc2128	contig_1159	3.02076
bc2128	contig_1118	15.5006
bc2128	contig_189	3.14799
bc2128	contig_148	6.19697
bc2128	contig_107	4.33725
bc2128	contig_1119	6.87869
bc2128	contig_149	9.32406
bc2128	contig_108	7.39914
bc2128	contig_109	21.0927
bc2128	contig_2420	4.30751
bc2128	contig_2422	6.08812
bc2128	contig_2423	8.30863
bc2128	contig_2190	5.29716
bc2128	contig_2424	6.37333
bc2128	contig_2191	8.75743
bc2128	contig_2150	6.91046
bc2128	contig_2425	7.00845
bc2128	contig_2192	2.91018
bc2128	contig_2151	8.17337
bc2128	contig_2110	3.43815
bc2128	contig_2193	7.91221
bc2128	contig_2152	5.90869
bc2128	contig_2111	3.99482
bc2128	contig_2427	4.77264
bc2128	contig_2194	3.26293
bc2128	contig_2153	4.79099
bc2128	contig_2112	3.48983
bc2128	contig_2428	2.9121
bc2128	contig_2195	5.86834
bc2128	contig_2154	6.76705
bc2128	contig_2113	3.68441
bc2128	contig_2429	20.978
bc2128	contig_2196	6.91439
bc2128	contig_2155	6.92074
bc2128	contig_2114	6.9009
bc2128	contig_2197	7.55342
bc2128	contig_2156	6.13004
bc2128	contig_2115	5.00894
bc2128	contig_2198	3.74483
bc2128	contig_2157	9.3701
bc2128	contig_2116	54.5427
bc2128	contig_2199	7.31101
bc2128	contig_2158	8.16658
bc2128	contig_2159	3.81355
bc2128	contig_2118	12.3964
bc2128	contig_2119	6.50846
bc2128	contig_1890	2.47475
bc2128	contig_1891	3.48273
bc2128	contig_1850	2.75754
bc2128	contig_880	5.95306
bc2128	contig_1892	4.54005
bc2128	contig_1851	4.54371
bc2128	contig_1810	4.21534
bc2128	contig_881	7.15051
bc2128	contig_840	21.1048
bc2128	contig_1893	2.56442
bc2128	contig_1852	3.01383
bc2128	contig_1811	3.38167
bc2128	contig_882	3.09667
bc2128	contig_841	4.72803
bc2128	contig_800	9.43976
bc2128	contig_1894	8.77909
bc2128	contig_1853	2.82387
bc2128	contig_1812	6.47902
bc2128	contig_883	2.38089
bc2128	contig_842	4.09687
bc2128	contig_801	7.1209
bc2128	contig_1895	4.31094
bc2128	contig_1854	7.44729
bc2128	contig_1813	8.89249
bc2128	contig_1580	4.34536
bc2128	contig_884	4.19121
bc2128	contig_843	2.95987
bc2128	contig_802	3.42603
bc2128	contig_1896	9.38817
bc2128	contig_1855	3.01129
bc2128	contig_1814	3.35921
bc2128	contig_1581	6.59405
bc2128	contig_885	3.3016
bc2128	contig_844	4.48523
bc2128	contig_803	4.13318
bc2128	contig_570	4.45995
bc2128	contig_1897	3.20973
bc2128	contig_1856	7.31067
bc2128	contig_1815	3.31726
bc2128	contig_1582	2.99655
bc2128	contig_1500	2.59008
bc2128	contig_886	3.90632
bc2128	contig_845	5.16074
bc2128	contig_804	5.17476
bc2128	contig_571	6.35385
bc2128	contig_530	5.03518
bc2128	contig_1898	2.94064
bc2128	contig_1857	7.29575
bc2128	contig_1816	2.84161
bc2128	contig_1583	3.39948
bc2128	contig_1542	2.93871
bc2128	contig_887	4.14712
bc2128	contig_846	4.28284
bc2128	contig_805	3.45295
bc2128	contig_572	2.80373
bc2128	contig_531	11.8155
bc2128	contig_1899	3.45789
bc2128	contig_1858	4.36106
bc2128	contig_1584	3.07622
bc2128	contig_1543	4.26649
bc2128	contig_1502	7.27505
bc2128	contig_888	2.86612
bc2128	contig_806	5.83376
bc2128	contig_573	4.64479
bc2128	contig_532	5.63308
bc2128	contig_1859	2.98091
bc2128	contig_1818	2.97138
bc2128	contig_1585	3.38679
bc2128	contig_1544	3.68657
bc2128	contig_1503	4.99018
bc2128	contig_1270	3.16324
bc2128	contig_889	2.62245
bc2128	contig_848	39.6459
bc2128	contig_807	6.17252
bc2128	contig_574	7.02949
bc2128	contig_533	2.87365
bc2128	contig_1819	2.36497
bc2128	contig_1586	4.69806
bc2128	contig_1545	2.73639
bc2128	contig_1504	7.22814
bc2128	contig_1271	4.46195
bc2128	contig_1230	2.89428
bc2128	contig_808	4.62653
bc2128	contig_534	7.00788
bc2128	contig_260	4.31393
bc2128	contig_1587	4.41135
bc2128	contig_1546	3.52842
bc2128	contig_1505	6.57559
bc2128	contig_1272	6.52996
bc2128	contig_1231	4.21116
bc2128	contig_809	5.00654
bc2128	contig_576	12.3641
bc2128	contig_535	5.68348
bc2128	contig_261	9.03301
bc2128	contig_220	9.21495
bc2128	contig_1588	3.15985
bc2128	contig_1547	4.97157
bc2128	contig_1506	2.68325
bc2128	contig_1273	3.22132
bc2128	contig_1232	2.83516
bc2128	contig_577	8.56126
bc2128	contig_536	6.06686
bc2128	contig_262	5.34149
bc2128	contig_221	5.76336
bc2128	contig_1589	3.13738
bc2128	contig_1548	2.69192
bc2128	contig_1507	3.74967
bc2128	contig_1274	4.45634
bc2128	contig_1233	3.65615
bc2128	contig_578	8.55024
bc2128	contig_537	2.99826
bc2128	contig_263	4.00164
bc2128	contig_222	6.2023
bc2128	contig_1549	2.96623
bc2128	contig_1508	3.54684
bc2128	contig_1275	3.76428
bc2128	contig_1234	3.59673
bc2128	contig_579	6.27453
bc2128	contig_538	6.99108
bc2128	contig_264	6.18713
bc2128	contig_223	6.98756
bc2128	contig_1509	2.97977
bc2128	contig_1276	4.29379
bc2128	contig_1235	6.20803
bc2128	contig_539	7.26912
bc2128	contig_265	5.84563
bc2128	contig_224	6.91263
bc2128	contig_1277	3.83358
bc2128	contig_1236	5.54169
bc2128	contig_266	6.60855
bc2128	contig_225	5.15728
bc2128	contig_1278	3.88347
bc2128	contig_1237	2.45358
bc2128	contig_267	3.55585
bc2128	contig_1279	3.79131
bc2128	contig_1238	6.63134
bc2128	contig_268	3.59196
bc2128	contig_1239	5.21678
bc2128	contig_269	7.88492
bc2128	contig_228	7.6384
bc2128	contig_229	4.35659
bc2128	contig_2270	4.46229
bc2128	contig_2271	54.3887
bc2128	contig_2230	5.69221
bc2128	contig_2272	6.71129
bc2128	contig_2231	5.93777
bc2128	contig_2273	11.2308
bc2128	contig_2232	9.80027
bc2128	contig_2274	3.24043
bc2128	contig_2233	5.21968
bc2128	contig_2275	6.75498
bc2128	contig_2234	4.20199
bc2128	contig_2276	7.54428
bc2128	contig_2235	10.9592
bc2128	contig_2277	3.87842
bc2128	contig_2236	8.85194
bc2128	contig_2278	8.69039
bc2128	contig_2237	7.97952
bc2128	contig_2279	3.57014
bc2128	contig_2238	7.12623
bc2128	contig_2239	7.0071
bc2128	contig_1	8.32025
bc2128	contig_2	41.5216
bc2128	contig_1970	2.74219
bc2128	contig_4	40.2913
bc2128	contig_1971	3.59166
bc2128	contig_1930	3.64066
bc2128	contig_960	7.23868
bc2128	contig_5	43.9668
bc2128	contig_1972	2.77373
bc2128	contig_1931	2.99507
bc2128	contig_961	7.90811
bc2128	contig_920	3.30925
bc2128	contig_80	10.3694
bc2128	contig_6	11.8554
bc2128	contig_1973	4.51243
bc2128	contig_1932	2.9276
bc2128	contig_962	3.59738
bc2128	contig_921	5.08935
bc2128	contig_81	3.7417
bc2128	contig_7	45.7048
bc2128	contig_40	8.88339
bc2128	contig_1974	4.27425
bc2128	contig_1933	8.59234
bc2128	contig_963	5.33409
bc2128	contig_922	3.0795
bc2128	contig_82	8.32776
bc2128	contig_8	2.61675
bc2128	contig_41	9.24352
bc2128	contig_1975	3.45062
bc2128	contig_1934	2.27567
bc2128	contig_1660	2.49727
bc2128	contig_964	4.46332
bc2128	contig_923	3.01547
bc2128	contig_9	8.50094
bc2128	contig_83	6.42456
bc2128	contig_690	2.62066
bc2128	contig_42	8.7972
bc2128	contig_1976	3.51462
bc2128	contig_1935	3.22938
bc2128	contig_1661	3.28472
bc2128	contig_1620	4.08629
bc2128	contig_965	4.7685
bc2128	contig_924	4.69387
bc2128	contig_84	7.25102
bc2128	contig_691	4.35513
bc2128	contig_650	5.45419
bc2128	contig_43	9.30559
bc2128	contig_1977	5.05748
bc2128	contig_1936	6.89689
bc2128	contig_1662	3.87986
bc2128	contig_966	5.00129
bc2128	contig_925	2.47879
bc2128	contig_85	4.48785
bc2128	contig_692	3.09047
bc2128	contig_651	9.46106
bc2128	contig_610	3.82349
bc2128	contig_44	9.92224
bc2128	contig_1978	7.00981
bc2128	contig_1937	5.00747
bc2128	contig_1663	4.51508
bc2128	contig_967	8.36365
bc2128	contig_926	3.03123
bc2128	contig_693	2.75054
bc2128	contig_652	3.45699
bc2128	contig_611	4.0245
bc2128	contig_45	9.21399
bc2128	contig_1979	2.4679
bc2128	contig_1938	2.2923
bc2128	contig_1664	3.58548
bc2128	contig_1390	6.22093
bc2128	contig_968	3.64238
bc2128	contig_927	9.05276
bc2128	contig_87	7.16589
bc2128	contig_694	6.89766
bc2128	contig_653	4.29978
bc2128	contig_612	5.07477
bc2128	contig_46	9.68065
bc2128	contig_1939	2.62767
bc2128	contig_1665	4.17886
bc2128	contig_1624	3.07403
bc2128	contig_1391	5.04775
bc2128	contig_1350	3.12037
bc2128	contig_969	4.88282
bc2128	contig_928	4.55069
bc2128	contig_654	8.74151
bc2128	contig_613	2.97033
bc2128	contig_47	7.51413
bc2128	contig_380	3.63759
bc2128	contig_1666	5.46902
bc2128	contig_1625	4.03449
bc2128	contig_1392	4.01073
bc2128	contig_1351	4.76099
bc2128	contig_1310	3.77935
bc2128	contig_929	2.80517
bc2128	contig_89	7.54754
bc2128	contig_696	3.4913
bc2128	contig_655	3.59452
bc2128	contig_614	3.23851
bc2128	contig_48	8.67553
bc2128	contig_381	5.386
bc2128	contig_340	4.16522
bc2128	contig_1667	4.51041
bc2128	contig_1626	3.75023
bc2128	contig_1393	5.18691
bc2128	contig_1352	3.39611
bc2128	contig_1311	4.03324
bc2128	contig_697	3.56907
bc2128	contig_656	8.21273
bc2128	contig_615	3.88677
bc2128	contig_49	8.94578
bc2128	contig_341	3.35308
bc2128	contig_300	3.4614
bc2128	contig_1668	2.7141
bc2128	contig_1627	3.67251
bc2128	contig_1394	3.39911
bc2128	contig_1353	3.79543
bc2128	contig_1312	3.67755
bc2128	contig_698	5.07806
bc2128	contig_657	4.85914
bc2128	contig_616	4.19025
bc2128	contig_383	3.62891
bc2128	contig_342	6.61308
bc2128	contig_301	25.4738
bc2128	contig_1669	3.64568
bc2128	contig_1628	4.45099
bc2128	contig_1395	2.70278
bc2128	contig_1354	2.8662
bc2128	contig_1080	4.99316
bc2128	contig_1313	4.65338
bc2128	contig_699	5.23838
bc2128	contig_658	5.37453
bc2128	contig_617	2.7857
bc2128	contig_384	2.89793
bc2128	contig_343	4.8844
bc2128	contig_302	5.98074
bc2128	contig_1629	5.35019
bc2128	contig_1396	7.55556
bc2128	contig_1355	2.72655
bc2128	contig_1081	7.38398
bc2128	contig_1314	4.52361
bc2128	contig_1040	5.96228
bc2128	contig_659	3.06573
bc2128	contig_618	4.43372
bc2128	contig_385	3.88891
bc2128	contig_344	3.90936
bc2128	contig_303	29.5077
bc2128	contig_1397	2.82
bc2128	contig_1356	4.00908
bc2128	contig_1082	5.45967
bc2128	contig_1315	3.99561
bc2128	contig_1041	4.46239
bc2128	contig_1000	3.23377
bc2128	contig_619	5.39027
bc2128	contig_386	3.90187
bc2128	contig_345	5.23503
bc2128	contig_304	18.7868
bc2128	contig_1398	2.86255
bc2128	contig_1357	2.10878
bc2128	contig_1083	6.07349
bc2128	contig_1316	3.64115
bc2128	contig_1042	5.04199
bc2128	contig_1001	3.10979
bc2128	contig_387	4.13557
